order_details_id,order_id,quantity,order_date,order_time,price_id,pizza_size,pizza_category,pizza_id,ingredients_id
2391,1065,1,2015-01-18,5:48:16 PM,D22,L,Chicken,P07,I12
2392,1065,1,2015-01-18,5:48:16 PM,D12,M,Veggie,P33,I16
2393,1066,1,2015-01-18,6:10:50 PM,D15,M,Chicken,P05,I08
2394,1066,1,2015-01-18,6:10:50 PM,D12,M,Classic,P08,I19
2395,1066,1,2015-01-18,6:10:50 PM,D07,S,Veggie,P17,I14
2396,1066,1,2015-01-18,6:10:50 PM,D03,S,Classic,P23,I18
2397,1067,1,2015-01-18,6:13:43 PM,D22,L,Chicken,P05,I08
2398,1067,1,2015-01-18,6:13:43 PM,D14,L,Classic,P13,I22
2399,1067,1,2015-01-18,6:13:43 PM,D22,L,Supreme,P21,I15
2400,1068,1,2015-01-18,6:16:32 PM,D13,M,Supreme,P25,I11
2401,1068,1,2015-01-18,6:16:32 PM,D22,L,Chicken,P27,I10
2402,1069,1,2015-01-18,6:19:47 PM,D04,S,Classic,P02,I01
2403,1069,1,2015-01-18,6:19:47 PM,D05,S,Supreme,P25,I11
2404,1069,1,2015-01-18,6:19:47 PM,D07,S,Chicken,P32,I07
2405,1070,1,2015-01-18,6:21:27 PM,D15,M,Chicken,P01,I02
2406,1070,1,2015-01-18,6:21:27 PM,D11,L,Classic,P22,I17
2407,1071,1,2015-01-18,6:27:40 PM,D09,M,Classic,P23,I18
2408,1071,1,2015-01-18,6:27:40 PM,D06,S,Supreme,P21,I15
2409,1071,1,2015-01-18,6:27:40 PM,D14,M,Veggie,P30,I27
2410,1072,1,2015-01-18,6:32:32 PM,D04,S,Classic,P08,I19
2411,1072,1,2015-01-18,6:32:32 PM,D18,L,Veggie,P09,I20
2412,1072,1,2015-01-18,6:32:32 PM,D10,M,Veggie,P10,I24
2413,1073,1,2015-01-18,6:42:02 PM,D18,L,Veggie,P09,I20
2414,1073,1,2015-01-18,6:42:02 PM,D22,L,Supreme,P28,I06
2415,1073,1,2015-01-18,6:42:02 PM,D14,M,Veggie,P30,I27
2416,1074,1,2015-01-18,7:01:54 PM,D23,L,Veggie,P17,I14
2417,1075,1,2015-01-18,7:15:17 PM,D20,L,Veggie,P19,I31
2418,1076,1,2015-01-18,7:36:15 PM,D14,M,Supreme,P16,I04
2419,1076,1,2015-01-18,7:36:15 PM,D11,L,Classic,P22,I17
2420,1077,1,2015-01-18,8:13:25 PM,D15,M,Chicken,P06,I09
2421,1078,1,2015-01-18,8:20:42 PM,D17,L,Veggie,P10,I24
2422,1078,1,2015-01-18,8:20:42 PM,D21,L,Classic,P15,I05
2423,1079,1,2015-01-18,8:45:11 PM,D04,S,Veggie,P12,I30
2424,1079,1,2015-01-18,8:45:11 PM,D11,L,Classic,P22,I17
2425,1079,1,2015-01-18,8:45:11 PM,D07,S,Chicken,P32,I07
2426,1080,1,2015-01-18,9:22:58 PM,D15,M,Veggie,P17,I14
2427,1080,1,2015-01-18,9:22:58 PM,D20,L,Supreme,P25,I11
2428,1080,1,2015-01-18,9:22:58 PM,D06,S,Supreme,P26,I23
2429,1080,1,2015-01-18,9:22:58 PM,D14,M,Supreme,P28,I06
2430,1081,1,2015-01-18,9:27:05 PM,D18,L,Veggie,P09,I20
2431,1082,1,2015-01-19,11:16:43 AM,D22,L,Supreme,P21,I15
2432,1082,1,2015-01-19,11:16:43 AM,D22,L,Chicken,P32,I07
2433,1083,1,2015-01-19,11:19:51 AM,D22,L,Chicken,P27,I10
2434,1084,1,2015-01-19,11:27:33 AM,D04,S,Classic,P02,I01
2435,1085,1,2015-01-19,11:37:05 AM,D02,S,Classic,P13,I22
2436,1085,1,2015-01-19,11:37:05 AM,D22,L,Chicken,P27,I10
2437,1085,1,2015-01-19,11:37:05 AM,D20,L,Veggie,P29,I29
2438,1086,1,2015-01-19,11:57:17 AM,D07,S,Chicken,P01,I02
2439,1086,1,2015-01-19,11:57:17 AM,D20,L,Veggie,P18,I25
2440,1087,1,2015-01-19,11:57:38 AM,D17,L,Veggie,P10,I24
2441,1087,1,2015-01-19,11:57:38 AM,D12,M,Veggie,P29,I29
2442,1088,1,2015-01-19,12:00:52 PM,D04,S,Classic,P02,I01
2443,1088,1,2015-01-19,12:00:52 PM,D20,L,Veggie,P18,I25
2444,1088,1,2015-01-19,12:00:52 PM,D11,L,Classic,P22,I17
2445,1088,1,2015-01-19,12:00:52 PM,D07,S,Chicken,P32,I07
2446,1088,1,2015-01-19,12:00:52 PM,D28,XL,Classic,P11,I13
2447,1089,1,2015-01-19,12:03:57 PM,D04,S,Classic,P02,I01
2448,1089,1,2015-01-19,12:03:57 PM,D22,L,Chicken,P07,I12
2449,1089,1,2015-01-19,12:03:57 PM,D14,M,Veggie,P30,I27
2450,1090,1,2015-01-19,12:14:24 PM,D22,L,Chicken,P01,I02
2451,1090,1,2015-01-19,12:14:24 PM,D15,M,Chicken,P05,I08
2452,1090,1,2015-01-19,12:14:24 PM,D14,L,Classic,P13,I22
2453,1090,1,2015-01-19,12:14:24 PM,D06,S,Supreme,P16,I04
2454,1090,1,2015-01-19,12:14:24 PM,D15,M,Veggie,P17,I14
2455,1090,1,2015-01-19,12:14:24 PM,D07,S,Veggie,P17,I14
2456,1090,1,2015-01-19,12:14:24 PM,D21,L,Classic,P20,I28
2457,1091,1,2015-01-19,12:20:28 PM,D01,S,Classic,P22,I17
2458,1092,1,2015-01-19,12:23:38 PM,D22,L,Chicken,P01,I02
2459,1092,1,2015-01-19,12:23:38 PM,D07,S,Chicken,P05,I08
2460,1092,1,2015-01-19,12:23:38 PM,D02,S,Classic,P13,I22
2461,1093,1,2015-01-19,12:33:24 PM,D12,M,Classic,P08,I19
2462,1093,1,2015-01-19,12:33:24 PM,D14,M,Supreme,P16,I04
2463,1093,1,2015-01-19,12:33:24 PM,D21,L,Classic,P20,I28
2464,1093,1,2015-01-19,12:33:24 PM,D11,L,Classic,P22,I17
2465,1093,1,2015-01-19,12:33:24 PM,D06,S,Supreme,P24,I21
2466,1094,1,2015-01-19,12:33:50 PM,D24,S,Supreme,P03,I03
2467,1094,1,2015-01-19,12:33:50 PM,D22,L,Chicken,P07,I12
2468,1095,1,2015-01-19,12:47:24 PM,D07,S,Chicken,P05,I08
2469,1095,1,2015-01-19,12:47:24 PM,D17,L,Veggie,P10,I24
2470,1096,1,2015-01-19,12:56:45 PM,D22,L,Chicken,P07,I12
2471,1096,1,2015-01-19,12:56:45 PM,D18,L,Veggie,P09,I20
2472,1096,2,2015-01-19,12:56:45 PM,D38,L,Veggie,P10,I24
2473,1096,1,2015-01-19,12:56:45 PM,D20,L,Veggie,P18,I25
2474,1096,1,2015-01-19,12:56:45 PM,D04,S,Veggie,P18,I25
2475,1096,2,2015-01-19,12:56:45 PM,D44,L,Classic,P20,I28
2476,1096,1,2015-01-19,12:56:45 PM,D12,M,Classic,P20,I28
2477,1096,1,2015-01-19,12:56:45 PM,D16,L,Classic,P23,I18
2478,1096,1,2015-01-19,12:56:45 PM,D22,L,Supreme,P24,I21
2479,1096,1,2015-01-19,12:56:45 PM,D22,L,Supreme,P26,I23
2480,1096,2,2015-01-19,12:56:45 PM,D45,L,Supreme,P28,I06
2481,1096,1,2015-01-19,12:56:45 PM,D20,L,Veggie,P33,I16
2482,1097,1,2015-01-19,1:02:07 PM,D22,L,Chicken,P01,I02
2483,1098,1,2015-01-19,1:25:39 PM,D21,L,Classic,P20,I28
2484,1098,1,2015-01-19,1:25:39 PM,D21,L,Classic,P11,I13
2485,1099,1,2015-01-19,1:33:24 PM,D14,M,Supreme,P16,I04
2486,1099,1,2015-01-19,1:33:24 PM,D04,S,Veggie,P18,I25
2487,1100,1,2015-01-19,1:34:27 PM,D15,M,Chicken,P06,I09
2488,1100,1,2015-01-19,1:34:27 PM,D04,S,Veggie,P12,I30
2489,1100,1,2015-01-19,1:34:27 PM,D20,L,Veggie,P19,I31
2490,1100,1,2015-01-19,1:34:27 PM,D12,M,Classic,P20,I28
2491,1100,1,2015-01-19,1:34:27 PM,D22,L,Chicken,P32,I07
2492,1101,1,2015-01-19,1:36:26 PM,D22,L,Chicken,P05,I08
2493,1102,1,2015-01-19,2:03:20 PM,D04,S,Classic,P15,I05
2494,1103,1,2015-01-19,2:08:12 PM,D04,S,Classic,P11,I13
2495,1104,1,2015-01-19,2:39:45 PM,D15,M,Chicken,P05,I08
2496,1104,1,2015-01-19,2:39:45 PM,D07,S,Chicken,P07,I12
2497,1104,1,2015-01-19,2:39:45 PM,D04,S,Veggie,P12,I30
2498,1104,1,2015-01-19,2:39:45 PM,D15,M,Veggie,P17,I14
2499,1105,1,2015-01-19,3:13:54 PM,D13,M,Supreme,P04,I32
2500,1105,1,2015-01-19,3:13:54 PM,D15,M,Chicken,P06,I09
2501,1105,1,2015-01-19,3:13:54 PM,D22,L,Chicken,P32,I07
2502,1106,1,2015-01-19,3:17:39 PM,D20,L,Supreme,P25,I11
2503,1107,1,2015-01-19,3:45:44 PM,D14,M,Supreme,P26,I23
2504,1108,1,2015-01-19,4:18:49 PM,D20,L,Supreme,P25,I11
2505,1109,1,2015-01-19,4:20:22 PM,D16,L,Classic,P23,I18
2506,1109,1,2015-01-19,4:20:22 PM,D11,L,Classic,P22,I17
2507,1110,1,2015-01-19,4:33:35 PM,D14,L,Classic,P13,I22
2508,1110,1,2015-01-19,4:33:35 PM,D12,M,Veggie,P29,I29
2509,1111,1,2015-01-19,4:35:46 PM,D14,M,Supreme,P16,I04
2510,1112,1,2015-01-19,4:46:00 PM,D07,S,Chicken,P06,I09
2511,1112,1,2015-01-19,4:46:00 PM,D14,L,Classic,P13,I22
2512,1112,1,2015-01-19,4:46:00 PM,D12,M,Veggie,P29,I29
2513,1112,1,2015-01-19,4:46:00 PM,D28,XL,Classic,P11,I13
2514,1113,1,2015-01-19,5:00:44 PM,D04,S,Classic,P02,I01
2515,1113,1,2015-01-19,5:00:44 PM,D08,M,Classic,P13,I22
2516,1114,1,2015-01-19,5:00:53 PM,D04,S,Classic,P02,I01
2517,1114,1,2015-01-19,5:00:53 PM,D18,L,Veggie,P09,I20
2518,1115,1,2015-01-19,5:08:55 PM,D05,S,Supreme,P25,I11
2519,1115,1,2015-01-19,5:08:55 PM,D15,M,Chicken,P32,I07
2520,1116,1,2015-01-19,5:09:15 PM,D04,S,Classic,P08,I19
2521,1116,1,2015-01-19,5:09:15 PM,D22,L,Supreme,P24,I21
2522,1116,1,2015-01-19,5:09:15 PM,D22,L,Supreme,P28,I06
2523,1116,1,2015-01-19,5:09:15 PM,D22,L,Veggie,P30,I27
2524,1117,1,2015-01-19,5:13:25 PM,D15,M,Chicken,P05,I08
2525,1118,1,2015-01-19,5:19:49 PM,D12,M,Veggie,P29,I29
2526,1119,1,2015-01-19,5:42:23 PM,D04,S,Classic,P02,I01
2527,1119,1,2015-01-19,5:42:23 PM,D21,L,Classic,P15,I05
2528,1120,1,2015-01-19,5:46:46 PM,D10,M,Veggie,P10,I24
2529,1120,1,2015-01-19,5:46:46 PM,D16,L,Classic,P23,I18
2530,1121,1,2015-01-19,6:15:08 PM,D04,S,Classic,P02,I01
2531,1121,1,2015-01-19,6:15:08 PM,D28,XL,Classic,P11,I13
2532,1122,1,2015-01-19,6:16:44 PM,D04,S,Classic,P08,I19
2533,1122,1,2015-01-19,6:16:44 PM,D22,L,Chicken,P27,I10
2534,1122,1,2015-01-19,6:16:44 PM,D20,L,Veggie,P29,I29
2535,1122,1,2015-01-19,6:16:44 PM,D07,S,Chicken,P32,I07
2536,1123,1,2015-01-19,6:21:36 PM,D15,M,Chicken,P01,I02
2537,1123,1,2015-01-19,6:21:36 PM,D02,S,Classic,P13,I22
2538,1124,1,2015-01-19,6:29:26 PM,D13,M,Supreme,P04,I32
2539,1124,1,2015-01-19,6:29:26 PM,D12,M,Classic,P15,I05
2540,1125,1,2015-01-19,6:45:40 PM,D02,S,Classic,P13,I22
2541,1125,1,2015-01-19,6:45:40 PM,D20,L,Veggie,P19,I31
2542,1126,1,2015-01-19,6:48:46 PM,D07,S,Chicken,P27,I10
2543,1127,1,2015-01-19,6:53:52 PM,D21,L,Classic,P08,I19
2544,1127,1,2015-01-19,6:53:52 PM,D03,S,Classic,P23,I18
2545,1127,1,2015-01-19,6:53:52 PM,D04,S,Veggie,P33,I16
2546,1128,1,2015-01-19,6:59:54 PM,D15,M,Chicken,P05,I08
2547,1128,1,2015-01-19,6:59:54 PM,D22,L,Chicken,P32,I07
2548,1129,1,2015-01-19,7:00:20 PM,D15,M,Chicken,P05,I08
2549,1129,1,2015-01-19,7:00:20 PM,D14,L,Classic,P13,I22
2550,1129,1,2015-01-19,7:00:20 PM,D03,S,Classic,P23,I18
2551,1130,1,2015-01-19,7:03:05 PM,D18,L,Veggie,P09,I20
2552,1130,1,2015-01-19,7:03:05 PM,D22,L,Supreme,P16,I04
2553,1131,1,2015-01-19,7:06:42 PM,D20,L,Veggie,P12,I30
2554,1131,1,2015-01-19,7:06:42 PM,D06,M,Classic,P22,I17
2555,1132,1,2015-01-19,7:51:37 PM,D07,S,Chicken,P05,I08
2556,1132,1,2015-01-19,7:51:37 PM,D18,L,Veggie,P09,I20
2557,1132,1,2015-01-19,7:51:37 PM,D17,L,Veggie,P10,I24
2558,1132,1,2015-01-19,7:51:37 PM,D01,S,Classic,P22,I17
2559,1133,1,2015-01-19,7:59:17 PM,D21,L,Classic,P15,I05
2560,1133,1,2015-01-19,7:59:17 PM,D21,L,Classic,P20,I28
2561,1133,1,2015-01-19,7:59:17 PM,D16,L,Classic,P23,I18
2562,1133,1,2015-01-19,7:59:17 PM,D12,M,Classic,P11,I13
2563,1134,1,2015-01-19,8:05:41 PM,D03,S,Classic,P23,I18
2564,1135,1,2015-01-19,9:15:41 PM,D11,L,Classic,P22,I17
2565,1136,1,2015-01-19,9:59:06 PM,D22,L,Supreme,P16,I04
2566,1136,1,2015-01-19,9:59:06 PM,D15,M,Chicken,P32,I07
2567,1136,1,2015-01-19,9:59:06 PM,D04,S,Veggie,P33,I16
2568,1137,1,2015-01-19,10:13:28 PM,D22,L,Supreme,P26,I23
2569,1137,1,2015-01-19,10:13:28 PM,D12,M,Veggie,P33,I16
2570,1138,1,2015-01-20,11:21:49 AM,D20,L,Veggie,P19,I31
2571,1139,1,2015-01-20,11:25:59 AM,D06,S,Supreme,P16,I04
2572,1139,1,2015-01-20,11:25:59 AM,D05,S,Supreme,P25,I11
2573,1139,1,2015-01-20,11:25:59 AM,D22,L,Supreme,P28,I06
2574,1139,1,2015-01-20,11:25:59 AM,D04,S,Classic,P11,I13
2575,1140,1,2015-01-20,11:31:16 AM,D21,L,Classic,P15,I05
2576,1140,1,2015-01-20,11:31:16 AM,D15,M,Veggie,P17,I14
2577,1140,1,2015-01-20,11:31:16 AM,D12,M,Veggie,P19,I31
2578,1140,1,2015-01-20,11:31:16 AM,D06,M,Classic,P22,I17
2579,1140,1,2015-01-20,11:31:16 AM,D28,XL,Classic,P11,I13
2580,1141,1,2015-01-20,11:35:08 AM,D12,M,Veggie,P29,I29
2581,1142,2,2015-01-20,11:36:48 AM,D43,L,Supreme,P25,I11
2582,1143,1,2015-01-20,11:37:33 AM,D04,S,Classic,P02,I01
2583,1143,1,2015-01-20,11:37:33 AM,D18,L,Veggie,P09,I20
2584,1143,1,2015-01-20,11:37:33 AM,D22,L,Supreme,P16,I04
2585,1144,1,2015-01-20,12:02:21 PM,D20,L,Veggie,P19,I31
2586,1144,1,2015-01-20,12:02:21 PM,D14,M,Supreme,P24,I21
2587,1145,1,2015-01-20,12:04:15 PM,D07,S,Chicken,P07,I12
2588,1145,1,2015-01-20,12:04:15 PM,D12,M,Veggie,P18,I25
2589,1145,1,2015-01-20,12:04:15 PM,D14,M,Supreme,P28,I06
2590,1145,1,2015-01-20,12:04:15 PM,D14,M,Supreme,P31,I26
2591,1146,1,2015-01-20,12:12:00 PM,D14,M,Supreme,P31,I26
2592,1147,1,2015-01-20,12:12:25 PM,D06,S,Supreme,P26,I23
2593,1148,1,2015-01-20,12:17:42 PM,D04,S,Classic,P02,I01
2594,1148,1,2015-01-20,12:17:42 PM,D14,M,Supreme,P16,I04
2595,1149,1,2015-01-20,12:22:41 PM,D12,M,Veggie,P12,I30
2596,1149,1,2015-01-20,12:22:41 PM,D22,L,Supreme,P24,I21
2597,1150,1,2015-01-20,12:39:05 PM,D07,S,Chicken,P05,I08
2598,1150,1,2015-01-20,12:39:05 PM,D07,S,Chicken,P07,I12
2599,1150,1,2015-01-20,12:39:05 PM,D12,M,Classic,P08,I19
2600,1150,1,2015-01-20,12:39:05 PM,D04,S,Classic,P08,I19
2601,1150,1,2015-01-20,12:39:05 PM,D18,L,Veggie,P09,I20
2602,1150,2,2015-01-20,12:39:05 PM,D33,M,Veggie,P12,I30
2603,1150,1,2015-01-20,12:39:05 PM,D22,L,Supreme,P16,I04
2604,1150,1,2015-01-20,12:39:05 PM,D12,M,Classic,P20,I28
2605,1150,1,2015-01-20,12:39:05 PM,D04,S,Classic,P20,I28
2606,1150,1,2015-01-20,12:39:05 PM,D22,L,Supreme,P26,I23
2607,1150,2,2015-01-20,12:39:05 PM,D36,M,Chicken,P27,I10
2608,1150,1,2015-01-20,12:39:05 PM,D07,S,Chicken,P32,I07
2609,1151,1,2015-01-20,12:43:36 PM,D17,L,Veggie,P10,I24
2610,1152,1,2015-01-20,12:44:23 PM,D15,M,Chicken,P06,I09
2611,1153,1,2015-01-20,12:56:30 PM,D04,S,Classic,P02,I01
2612,1153,1,2015-01-20,12:56:30 PM,D21,L,Classic,P08,I19
2613,1153,1,2015-01-20,12:56:30 PM,D18,L,Veggie,P09,I20
2614,1153,1,2015-01-20,12:56:30 PM,D21,L,Classic,P15,I05
2615,1153,1,2015-01-20,12:56:30 PM,D06,S,Supreme,P16,I04
2616,1153,1,2015-01-20,12:56:30 PM,D21,L,Classic,P20,I28
2617,1153,1,2015-01-20,12:56:30 PM,D14,M,Supreme,P21,I15
2618,1153,1,2015-01-20,12:56:30 PM,D05,S,Supreme,P25,I11
2619,1153,1,2015-01-20,12:56:30 PM,D14,M,Supreme,P26,I23
2620,1153,1,2015-01-20,12:56:30 PM,D15,M,Chicken,P27,I10
2621,1153,1,2015-01-20,12:56:30 PM,D14,M,Supreme,P28,I06
2622,1154,1,2015-01-20,12:59:38 PM,D18,L,Veggie,P09,I20
2623,1154,1,2015-01-20,12:59:38 PM,D01,S,Classic,P22,I17
2624,1154,2,2015-01-20,12:59:38 PM,D45,L,Supreme,P24,I21
2625,1155,1,2015-01-20,1:05:11 PM,D14,L,Classic,P13,I22
2626,1156,1,2015-01-20,1:14:15 PM,D12,M,Classic,P15,I05
2627,1157,1,2015-01-20,1:16:58 PM,D04,S,Classic,P02,I01
2628,1157,1,2015-01-20,1:16:58 PM,D04,S,Classic,P20,I28
2629,1158,1,2015-01-20,1:17:45 PM,D22,L,Chicken,P05,I08
2630,1158,1,2015-01-20,1:17:45 PM,D15,M,Chicken,P05,I08
2631,1158,1,2015-01-20,1:17:45 PM,D15,M,Chicken,P32,I07
2632,1159,1,2015-01-20,2:06:41 PM,D22,L,Chicken,P05,I08
2633,1160,1,2015-01-20,2:14:54 PM,D22,L,Chicken,P05,I08
2634,1160,1,2015-01-20,2:14:54 PM,D14,M,Supreme,P16,I04
2635,1160,1,2015-01-20,2:14:54 PM,D03,S,Classic,P23,I18
2636,1161,1,2015-01-20,2:21:41 PM,D22,L,Chicken,P32,I07
2637,1162,1,2015-01-20,2:40:02 PM,D05,S,Supreme,P04,I32
2638,1162,1,2015-01-20,2:40:02 PM,D06,S,Supreme,P31,I26
2639,1163,1,2015-01-20,2:47:28 PM,D07,S,Chicken,P05,I08
2640,1164,1,2015-01-20,3:13:31 PM,D16,L,Classic,P23,I18
2641,1164,1,2015-01-20,3:13:31 PM,D12,M,Veggie,P33,I16
2642,1165,1,2015-01-20,3:15:26 PM,D18,L,Veggie,P09,I20
2643,1165,1,2015-01-20,3:15:26 PM,D22,L,Supreme,P16,I04
2644,1166,1,2015-01-20,3:25:08 PM,D04,S,Veggie,P33,I16
2645,1167,1,2015-01-20,3:28:09 PM,D22,L,Supreme,P24,I21
2646,1168,1,2015-01-20,3:58:05 PM,D12,M,Veggie,P33,I16
2647,1169,1,2015-01-20,4:08:25 PM,D21,L,Classic,P15,I05
2648,1169,1,2015-01-20,4:08:25 PM,D15,M,Veggie,P17,I14
2649,1169,1,2015-01-20,4:08:25 PM,D06,M,Classic,P22,I17
2650,1170,1,2015-01-20,4:37:24 PM,D15,M,Chicken,P01,I02
2651,1171,1,2015-01-20,4:41:58 PM,D04,S,Classic,P08,I19
2652,1172,1,2015-01-20,4:53:23 PM,D12,M,Classic,P08,I19
2653,1172,1,2015-01-20,4:53:23 PM,D04,S,Classic,P11,I13
2654,1173,1,2015-01-20,4:57:05 PM,D17,L,Veggie,P10,I24
2655,1173,1,2015-01-20,4:57:05 PM,D04,S,Veggie,P33,I16
2656,1174,1,2015-01-20,5:02:58 PM,D22,L,Supreme,P26,I23
2657,1174,1,2015-01-20,5:02:58 PM,D06,S,Supreme,P31,I26
2658,1175,1,2015-01-20,5:05:14 PM,D04,S,Classic,P15,I05
2659,1175,1,2015-01-20,5:05:14 PM,D14,M,Supreme,P21,I15
2660,1175,1,2015-01-20,5:05:14 PM,D20,L,Supreme,P25,I11
2661,1175,1,2015-01-20,5:05:14 PM,D22,L,Supreme,P26,I23
2662,1176,1,2015-01-20,5:05:19 PM,D12,M,Classic,P08,I19
2663,1176,1,2015-01-20,5:05:19 PM,D14,M,Supreme,P21,I15
2664,1176,1,2015-01-20,5:05:19 PM,D05,S,Supreme,P25,I11
2665,1176,1,2015-01-20,5:05:19 PM,D06,S,Supreme,P28,I06
2666,1177,1,2015-01-20,5:27:29 PM,D12,M,Classic,P08,I19
2667,1177,1,2015-01-20,5:27:29 PM,D01,S,Classic,P22,I17
2668,1178,1,2015-01-20,6:01:13 PM,D22,L,Supreme,P28,I06
2669,1179,1,2015-01-20,6:02:28 PM,D22,L,Supreme,P26,I23
2670,1180,1,2015-01-20,6:12:31 PM,D24,S,Supreme,P03,I03
2671,1180,1,2015-01-20,6:12:31 PM,D18,L,Veggie,P09,I20
2672,1181,1,2015-01-20,6:17:53 PM,D22,L,Chicken,P05,I08
2673,1182,1,2015-01-20,6:33:48 PM,D15,M,Chicken,P01,I02
2674,1182,1,2015-01-20,6:33:48 PM,D24,S,Supreme,P03,I03
2675,1182,1,2015-01-20,6:33:48 PM,D18,L,Veggie,P09,I20
2676,1182,1,2015-01-20,6:33:48 PM,D22,L,Veggie,P30,I27
2677,1183,1,2015-01-20,6:51:30 PM,D22,L,Chicken,P05,I08
2678,1183,1,2015-01-20,6:51:30 PM,D11,L,Classic,P22,I17
2679,1184,1,2015-01-20,7:04:35 PM,D22,L,Supreme,P31,I26
2680,1185,1,2015-01-20,7:10:26 PM,D14,L,Classic,P13,I22
2681,1186,1,2015-01-20,7:19:55 PM,D17,L,Veggie,P10,I24
2682,1186,1,2015-01-20,7:19:55 PM,D22,L,Chicken,P32,I07
2683,1187,1,2015-01-20,7:21:40 PM,D15,M,Chicken,P27,I10
2684,1188,1,2015-01-20,7:25:25 PM,D22,L,Supreme,P31,I26
2685,1189,1,2015-01-20,7:40:47 PM,D15,M,Chicken,P01,I02
2686,1190,1,2015-01-20,7:43:15 PM,D12,M,Classic,P08,I19
2687,1190,1,2015-01-20,7:43:15 PM,D22,L,Supreme,P21,I15
2688,1191,1,2015-01-20,7:56:41 PM,D22,L,Supreme,P16,I04
2689,1191,1,2015-01-20,7:56:41 PM,D12,M,Classic,P20,I28
2690,1192,1,2015-01-20,8:15:27 PM,D22,L,Chicken,P32,I07
2691,1193,1,2015-01-20,8:26:22 PM,D15,M,Chicken,P05,I08
2692,1193,1,2015-01-20,8:26:22 PM,D22,L,Supreme,P21,I15
2693,1193,1,2015-01-20,8:26:22 PM,D05,S,Supreme,P25,I11
2694,1193,1,2015-01-20,8:26:22 PM,D04,S,Veggie,P33,I16
2695,1194,1,2015-01-20,8:27:18 PM,D22,L,Supreme,P21,I15
2696,1194,1,2015-01-20,8:27:18 PM,D14,M,Supreme,P28,I06
2697,1195,1,2015-01-20,8:39:52 PM,D07,S,Chicken,P05,I08
2698,1195,1,2015-01-20,8:39:52 PM,D18,L,Veggie,P09,I20
2699,1195,1,2015-01-20,8:39:52 PM,D07,S,Chicken,P27,I10
2700,1196,1,2015-01-20,8:44:41 PM,D18,L,Veggie,P09,I20
2701,1196,1,2015-01-20,8:44:41 PM,D20,L,Veggie,P29,I29
2702,1197,1,2015-01-20,8:53:41 PM,D04,S,Veggie,P12,I30
2703,1198,1,2015-01-20,10:02:08 PM,D04,S,Veggie,P18,I25
2704,1199,1,2015-01-20,10:10:20 PM,D15,M,Chicken,P06,I09
2705,1200,1,2015-01-20,10:14:41 PM,D15,M,Chicken,P06,I09
2706,1200,1,2015-01-20,10:14:41 PM,D14,M,Supreme,P24,I21
2707,1201,1,2015-01-20,10:40:10 PM,D18,L,Veggie,P09,I20
2708,1201,1,2015-01-20,10:40:10 PM,D22,L,Supreme,P28,I06
2709,1202,1,2015-01-21,11:50:26 AM,D04,S,Classic,P02,I01
2710,1203,1,2015-01-21,11:54:22 AM,D22,L,Supreme,P16,I04
2711,1204,1,2015-01-21,12:23:38 PM,D04,S,Classic,P02,I01
2712,1204,1,2015-01-21,12:23:38 PM,D14,L,Classic,P13,I22
2713,1204,1,2015-01-21,12:23:38 PM,D05,S,Supreme,P25,I11
2714,1204,1,2015-01-21,12:23:38 PM,D12,M,Veggie,P33,I16
2715,1205,1,2015-01-21,12:29:13 PM,D12,M,Veggie,P33,I16
2716,1206,1,2015-01-21,12:38:38 PM,D07,S,Chicken,P05,I08
2717,1206,1,2015-01-21,12:38:38 PM,D12,M,Classic,P08,I19
2718,1206,1,2015-01-21,12:38:38 PM,D18,L,Veggie,P09,I20
2719,1206,1,2015-01-21,12:38:38 PM,D14,L,Classic,P13,I22
2720,1206,1,2015-01-21,12:38:38 PM,D12,M,Classic,P15,I05
2721,1206,1,2015-01-21,12:38:38 PM,D14,M,Supreme,P16,I04
2722,1206,1,2015-01-21,12:38:38 PM,D22,L,Supreme,P24,I21
2723,1206,1,2015-01-21,12:38:38 PM,D20,L,Supreme,P25,I11
2724,1206,1,2015-01-21,12:38:38 PM,D05,S,Supreme,P25,I11
2725,1206,1,2015-01-21,12:38:38 PM,D22,L,Chicken,P32,I07
2726,1207,1,2015-01-21,12:52:42 PM,D13,M,Supreme,P04,I32
2727,1207,1,2015-01-21,12:52:42 PM,D06,S,Supreme,P31,I26
2728,1208,1,2015-01-21,1:03:21 PM,D04,S,Classic,P15,I05
2729,1209,2,2015-01-21,1:13:52 PM,D38,L,Veggie,P10,I24
2730,1209,1,2015-01-21,1:13:52 PM,D04,S,Veggie,P33,I16
2731,1210,1,2015-01-21,1:20:41 PM,D15,M,Chicken,P05,I08
2732,1211,1,2015-01-21,1:37:51 PM,D06,S,Veggie,P30,I27
2733,1212,1,2015-01-21,1:42:25 PM,D04,S,Veggie,P18,I25
2734,1212,1,2015-01-21,1:42:25 PM,D11,L,Classic,P22,I17
2735,1213,1,2015-01-21,1:58:53 PM,D01,S,Classic,P22,I17
2736,1213,1,2015-01-21,1:58:53 PM,D07,S,Chicken,P27,I10
2737,1214,1,2015-01-21,2:00:05 PM,D15,M,Chicken,P01,I02
2738,1214,1,2015-01-21,2:00:05 PM,D15,M,Chicken,P05,I08
2739,1214,1,2015-01-21,2:00:05 PM,D17,L,Veggie,P10,I24
2740,1214,2,2015-01-21,2:00:05 PM,D44,L,Classic,P15,I05
2741,1214,1,2015-01-21,2:00:05 PM,D22,L,Supreme,P16,I04
